8.383890641025641344e+01,-1.454323809523809530e+01,-1.875006424233606310e+02,-6.393343066707921629e+00,2.647438185633245666e+02,7.506732932395894409e+01,-3.921895067179841590e+02,5.821657323066089518e+00,5.810072235354891745e+02,-5.553297877751765554e+01,1.382465041196419975e+02,-5.552423727423999935e+02,-2.537863344107191210e+01,4.881364475024970773e+01,-7.178384679573335916e+02,3.371969677186073682e+02,4.815371549121539374e+02,-2.550849816909236836e+02,2.293791612869103957e+01,1.932430903748893058e+02,-1.101281085275894469e+02,-3.425282483450283166e+02
8.533179743589744248e+01,-1.406185714285714461e+01,-1.882398506697213918e+02,-6.414214262275099721e+00,2.671315970282822718e+02,7.590483919022697989e+01,-4.187674142067423873e+02,5.813562541749932144e+00,5.832185197458411494e+02,-5.514140980569977302e+01,1.452126643431450645e+02,-5.619548022724998191e+02,-2.575740773648362847e+01,4.886959052030520922e+01,-7.267890887833333409e+02,3.567774401308748224e+02,4.812731527312500930e+02,-2.653368001926863826e+02,2.325487389232191759e+01,2.026180592080455938e+02,-1.158248789193155801e+02,-3.468817673602754894e+02
8.391001538461537734e+01,-1.405066666666666642e+01,-1.935620761416034270e+02,-6.388720896707265950e+00,2.667372875805427839e+02,7.490321556095150868e+01,-4.419222038214838904e+02,5.774930759954290949e+00,5.605132702743854907e+02,-5.495442409662184247e+01,1.437280682921806658e+02,-5.610433264430998861e+02,-2.571914729060826232e+01,4.841611302547630658e+01,-7.642430202940003028e+02,3.653175914007197207e+02,4.610700084338367333e+02,-2.620366609013466359e+02,2.295707914902975233e+01,2.057127147094647626e+02,-1.157329054686350389e+02,-3.698564514307140030e+02
8.386767307692308293e+01,-1.442723809523809564e+01,-1.871680279964124054e+02,-6.385688670329138894e+00,2.661397437416006255e+02,7.608348885839913578e+01,-4.295436593725592047e+02,5.761084220867483729e+00,5.813397391686347646e+02,-5.643011171393509784e+01,1.416962432061057768e+02,-5.884398419993999596e+02,-2.517332944042140852e+01,4.897788802852369372e+01,-7.747382166480000478e+02,3.610279275142488018e+02,5.032434560920960962e+02,-2.768514838591422631e+02,2.292008778716605732e+01,2.102232491378805150e+02,-1.142506491538469646e+02,-3.505296290515145188e+02
8.409526794871794664e+01,-1.455571428571428427e+01,-1.860336484122142338e+02,-6.403200049755401579e+00,2.734877962197897432e+02,7.467169811898911291e+01,-4.080981083193120185e+02,5.778057099909254646e+00,5.737546254536213155e+02,-5.492198943100181907e+01,1.375328465923997499e+02,-5.691580202530999486e+02,-2.562798846766443717e+01,4.830918818204859377e+01,-7.736865818079999144e+02,3.377886144382130738e+02,4.722842261105913053e+02,-2.644224270935890786e+02,2.305956938724315464e+01,2.018596760784226944e+02,-1.140702302335549660e+02,-3.458250604786145459e+02
8.197071025641025699e+01,-1.467661904761904879e+01,-1.874705822809978031e+02,-6.383786973147088872e+00,2.597197638360929091e+02,7.220511276713570226e+01,-4.067961374653369830e+02,5.732437798016077224e+00,5.318032091773269485e+02,-5.570303465575947399e+01,1.408358974446069567e+02,-5.408012264674501921e+02,-2.528056221755501909e+01,4.862134923538270215e+01,-7.097068865610000330e+02,3.487740065858416756e+02,4.785346595026729801e+02,-2.530876274311686132e+02,2.282330369167630835e+01,2.004513085452523171e+02,-1.126944533723587227e+02,-3.587774315210389773e+02
8.296988333333334253e+01,-1.448061904761904728e+01,-1.820198493373330848e+02,-6.362253391416865078e+00,2.582277186372726874e+02,7.437646038742177268e+01,-3.759484760920002486e+02,5.868932613619974425e+00,5.722051864413957674e+02,-5.384323835845814443e+01,1.347384527871364526e+02,-5.373986659100002043e+02,-2.553208439571363897e+01,4.802441047071256719e+01,-7.126804522933333601e+02,3.267658348772421846e+02,4.743434689557500974e+02,-2.504033941144194841e+02,2.317893918294675615e+01,1.965292704167874263e+02,-1.088049312690745580e+02,-3.123653092209793272e+02
8.272733461538462052e+01,-1.386876190476190374e+01,-1.821601734350415711e+02,-6.373193049206962613e+00,2.560716225954554375e+02,7.249695531037095009e+01,-3.839973988380044716e+02,5.712333139136360316e+00,5.342790523533436726e+02,-5.225971486873793026e+01,1.319644934935309379e+02,-5.375761307357998930e+02,-2.494791072337415727e+01,4.569810010965198188e+01,-7.069250893120000683e+02,3.055867206609020741e+02,4.205182181646247841e+02,-2.514835615036352294e+02,2.254943122278913847e+01,1.876008254981431946e+02,-1.076127569545905374e+02,-3.188802450680219067e+02
8.662892051282049977e+01,-1.407776190476190870e+01,-1.912007843674770697e+02,-6.281232196299502135e+00,2.896618616132557236e+02,7.572914207847954060e+01,-4.012862946761085254e+02,5.936850829349743286e+00,5.764270399064198500e+02,-5.510960479620656116e+01,1.553240724258880334e+02,-5.294134117778000928e+02,-2.604672867679214932e+01,4.923916203793745439e+01,-6.797082652873333473e+02,3.628730192172856164e+02,4.980641761197597930e+02,-2.849563384090105842e+02,2.409653646738757971e+01,2.204171190139703640e+02,-1.187909587136520599e+02,-3.374076504359427986e+02
8.336245128205128196e+01,-1.554109523809523807e+01,-1.874493925562599941e+02,-6.543084674493279351e+00,2.778278372106865959e+02,7.726367096761394748e+01,-4.631043064768165891e+02,5.708521970823168701e+00,6.191269578553743713e+02,-5.740528487429500615e+01,1.340516001068343144e+02,-6.632021228003998203e+02,-2.532605043100512177e+01,4.898316030297554846e+01,-8.481719990160000862e+02,3.593333446757779370e+02,4.794864206770385522e+02,-2.746052570832762854e+02,2.255255956246488935e+01,1.929781586697207558e+02,-1.147035409914320638e+02,-3.633211045097316969e+02
